url,Brand Name,Product Name
https://valveman.com/products/tek-trol-TekBar3110BD3CSA1HC1/,Tek-Trol,"Tek-Trol Tek-Bar 3110B-D3-CSA-1-HC-1 EXP Smart Differential Transmitter, 0-24""H2O range,1/4"" NPTF Process Conn., 1/2"" NPTF Elec. Conn., Hastelloy Diaphragm"
https://valveman.com/products/tek-trol-TekBar3110BD4CSA1HC1/,Tek-Trol,"Tek-Trol Tek-Bar 3110B-D4-CSA-1-HC-1 EXP Smart Differential Transmitter, 0-24""H2O range,1/4"" NPTF Process Conn., 1/2"" NPTF Elec. Conn., Hastelloy Diaphragm"
https://valveman.com/products/tek-trol-TekBar3110BD5CSA1HC1/,Tek-Trol,"Tek-Trol Tek-Bar 3110B-D5-CSA-1-HC-1 EXP Smart Differential Transmitter, 0-24""H2O range,1/4"" NPTF Process Conn., 1/2"" NPTF Elec. Conn., Hastelloy Diaphragm"
https://valveman.com/products/tek-trol-EXPGaugePressureTransmitter/,Tek-Trol,"Tek Trol, Tek-Bar 3120B Series Ultrasonic Flow Meter, 1/2"" NPTM Process and Elec. Conn., Hastelloy Diaphragm"
https://valveman.com/products/tek-trol-TekBar3120BG1CSA1HC1/,Tek-Trol,"Tek-Trol Tek-Bar 3120B-G1-CSA-1-HC-1 EXP Gauge Pressure Transmitter, 0-5 psiG range, 1/2"" NPTM Process and Elec. Conn., Hastelloy Diaphragm"
https://valveman.com/products/tek-trol-TekBar3120BG2CSA1HC1/,Tek-Trol,"Tek-Trol Tek-Bar 3120B-G2-CSA-1-HC-1 EXP Gauge Pressure Transmitter, 0-36 psiG range, 1/2"" NPTM Process and Elec. Conn., Hastelloy Diaphragm"
https://valveman.com/products/tek-trol-TekBar3120BG3CSA1HC1/,Tek-Trol,"Tek-Trol Tek-Bar 3120B-G3-CSA-1-HC-1 EXP Gauge Pressure Transmitter, 0-145 psiG range, 1/2"" NPTM Process and Elec. Conn., Hastelloy Diaphragm"
https://valveman.com/products/tek-trol-TekBar3120BG4CSA1HC1/,Tek-Trol,"Tek-Trol Tek-Bar 3120B-G4-CSA-1-HC-1 EXP Gauge Pressure Transmitter, 0-435 psiG range, 1/2"" NPTM Process and Elec. Conn., Hastelloy Diaphragm"
https://valveman.com/products/tek-trol-TekBar3120BG5CSA1HC1/,Tek-Trol,"Tek-Trol Tek-Bar 3120B-G5-CSA-1-HC-1 EXP Gauge Pressure Transmitter, 0-1500 psiG range, 1/2"" NPTM Process and Elec. Conn., Hastelloy Diaphragm"
https://valveman.com/products/tek-trol-TekBar3120BG8CSA1HC1/,Tek-Trol,"Tek-Trol Tek-Bar 3120B-G8-CSA-1-HC-1 EXP Gauge Pressure Transmitter, 0-3000 psiG range, 1/2"" NPTM Process and Elec. Conn., Hastelloy Diaphragm"
https://valveman.com/products/tek-trol-TekBar3120BG6CSA1HC1/,Tek-Trol,"Tek-Trol Tek-Bar 3120B-G6-CSA-1-HC-1 EXP Gauge Pressure Transmitter, 0-6000 psiG range, 1/2"" NPTM Process and Elec. Conn., Hastelloy Diaphragm"
https://valveman.com/products/tek-trol-TekBar3120BG7CSA1HC1/,Tek-Trol,"Tek-Trol Tek-Bar 3120B-G7-CSA-1-HC-1 EXP Gauge Pressure Transmitter, 0-10000 psiG range, 1/2"" NPTM Process and Elec. Conn., Hastelloy Diaphragm"
https://valveman.com/products/tek-trol-MagMeter/,Tek-Trol,"Tek-Trol Tek-Flux 1400A-25-1-I-HC-1-2-T Mag Meter w/ display, 4-20mA output, 150# ANSI Flanges, 85 to 240vac, PTFE Liner, Hastelloy Electrodes"
https://valveman.com/products/tek-trol-TekFlux1400A251IHC12T/,Tek-Trol,"1"" Tek-Trol Tek-Flux 1400A-25-1-I-HC-1-2-T Mag Meter w/ display, 4-20mA output, 150# ANSI Flanges, 85 to 240vac, PTFE Liner, Hastelloy Electrodes"
https://valveman.com/products/tek-trol-TekFlux1400A501ISS12H/,Tek-Trol,"2"" Tek-Trol Tek-Flux 1400A-50-1-I-SS-1-2-H Mag Meter w/ display, 4-20mA output, 150# ANSI Flanges, 85 to 240vac, Hard Rubber Liner, Stainless Steel Electrodes"
https://valveman.com/products/tek-trol-TekFlux1400A801ISS12H/,Tek-Trol,"3"" Tek-Trol Tek-Flux 1400A-80-1-I-SS-1-2-H Mag Meter w/ display, 4-20mA output, 150# ANSI Flanges, 85 to 240vac, Hard Rubber Liner, Stainless Steel Electrodes"
https://valveman.com/products/tek-trol-TekFlux1400A1001ISS12H/,Tek-Trol,"4"" Tek-Trol Tek-Flux 1400A-100-1-I-SS-1-2-H Mag Meter w/ display, 4-20mA output, 150# ANSI Flanges, 85 to 240vac, Hard Rubber Liner, Stainless Steel Electrodes"
https://valveman.com/products/tek-trol-TekFlux1400A1501ISS12H/,Tek-Trol,"6"" Tek-Trol Tek-Flux 1400A-150-1-I-SS-1-2-H Mag Meter w/ display4-20mA output, 150# ANSI Flanges, 85 to 240vac, Hard Rubber Liner, Stainless Steel Electrodes"
https://valveman.com/products/tek-trol-FMCWLevelRadar/,Tek-Trol,"Tek-Trol Tek-Wave 4300B-01-A-01-B-015-A-01-A,FMCW Level Radar, Range 0-45 Feet"
